       1994        467          0          0          2
       1994        468          0          0          2
       1994        471          0          0          2
       1994        473          0          0          2
       1994        474          0          0          0
       1994        475          0          0          2
       1994        476          0          0          0
       1994        480          2          0          0
       1994        483          0          0          0
       1994        486          0          0          3
       1994        489          0          0          0
       1994        492          1          0          0
       1994        494          0          0          0
       1994        495          0          0          2
       1994        497          0          0          2
       1994        498          0          0          4
       1994        499          0          0          0
       1994        501          0          0          2
       1994        503          0          0          0
       1994        505          2          0          0
       1994        506          0          0          2
       1994        507          0          0          2
       1994        509          2          0          0
       1994        510          3          0          0
       1994        511          0          0          5
       1994        513          2          0          0
       1994        514          0          0          4
       1994        515          0          0          3
       1994        518          0          0          3
       1994        519          0          0          2
       1994        520          2          0          0
       1994        521          0          0          1
       1994        523          0          0          2
       1994        525          0          0          2
       1994        526          0          0          0
       1994        527          0          0          2
       1994        528          0          0          2
       1994        530          0          0          3
       1994        532          0          0          4
       1994        533          0          0          2
       1994        537          0          0          0
       1994        538          2          0          0
       1994        539          0          0          2
       1994        540          0          0          2
       1994        544          0          0          3
       1994        545          3          0          0
       1994        546          3          0          0
       1994        547          0          0          0
       1994        548          0          0          0
       1994        550          3          0          0
       1994        552          0          0          4
       1994        553          0          0          2
       1994        554          3          0          0
       1994        556          0          0          2
       1994        558          0          0          0
       1994        559          3          0          0
       1994        560          0          0          1
       1994        562          0          0          0
       1994        565          0          0          0
       1994        570          2          0          0
       1994        572          1          0          0
       1994        573          0          0          4
       1994        576          0          0          2
       1994        577          0          0          0
       1994        578          0          0          0
       1994        580          0          0          3
       1994        581          0          0          0
       1994        583          1          0          0
       1994        586          0          0          3
       1994        587          0          0          8
       1994        588          0          0          3
       1994        589          0          0          2
       1994        590          0          0          2
       1994        591          0          0          0
       1994        595          0          0          2
       1994        596          0          0          0
       1994        598          0          0          3
       1994        599          3          0          0
       1994        600          3          0          0
       1994        602          0          0          2
       1994        603          0          0          4
       1994        604          2          0          0
       1994        605          0          0          0
       1994        607          0          0          0
       1994        608          0          0          4
       1994        609          0          0          3
       1994        610          2          0          0
       1994        611          0          0          0
       1994        612          0          0          4
       1994        613          0          0          2
       1994        616          0          0          5
       1994        617          0          0          2
       1994        618          0          0          0
       1994        619          0          0          4
       1994        621          2          0          0
       1994        622          0          0          0
       1994        623          0          0          2
       1994        625          0          0          2
       1994        632          0          0          0
       1994        633          2          0          0
       1994        636          3          0          0
       1994        638          0          0          0
       1994        640          0          0          0
       1994        642          0          0          3
       1994        643          0          0          4
       1994        644          0          0          0
       1994        645          1          0          0
       1994        648          0          0          4
       1994        650          0          0          3
       1994        651          0          0          2
       1994        654          0          0          5
       1994        655          3          0          0
       1994        657          0          0          2
       1994        659          2          0          0
       1994        660          0          0          0
       1994        661          0          0          0
       1994        663          0          0          0
       1994        665          2          0          0
       1994        667          0          0          5
       1994        669          0          0          0
       1994        671          0          0          4
       1994        673          2          0          0
       1994        674          0          0          0
       1994        675          0          0          4
       1994        678          3          0          0
       1994        679          0          0          0
       1994        680          0          0          3
       1994        681          2          0          0
       1994        682          0          0          3
       1994        684          3          0          0
       1994        688          0          0          2
       1994        690          0          0          0
       1994        691          0          0          2
       1994        692          0          0          0
       1994        693          0          0          3
       1994        696          0          0          2
       1994        698          2          0          0
       1994        699          0          0          4
       1994        700          0          0          0
       1994        702          0          0          0
       1994        704          0          0          8
       1994        705          3          0          0
       1994        707          1          0          0
       1994        713          0          0          2
       1994        714          0          0          5
       1994        715          1          0          0
       1994        716          2          0          0
       1994        717          3          0          0
       1994        718          0          0          2
       1994        722          0          0          2
       1994        723          0          0          0
       1994        727          3          0          0
       1994        728          0          0          2
       1994        729          0          0          0
       1994        730          0          0          2
       1994        731          0          0          0
       1994        732          0          0          0
       1994        734          0          0          1
       1994        737          3          0          0
       1994        739          0          0          0
       1994        740          2          0          0
       1994        741          2          0          0
       1994        742          0          0          3
       1994        743          0          0          2
       1994        745          0          0          2
       1994        746          1          0          0
       1994        747          0          0          0
       1994        748          0          0          2
       1994        749          0          0          0
       1994        750          0          0          2
       1994        751          2          0          0
       1994        752          0          0          4
       1994        754          0          0          4
       1994        755          0          0          0
       1994        757          3          0          0
       1994        758          3          0          0
       1994        759          0          0          4
       1994        764          0          0          2
       1994        765          0          0          0
       1994        767          0          0          2
       1994        768          0          0          0
       1994        769          0          0          2
       1994        770          1          0          0
       1994        771          0          0          4
       1994        772          0          0          0
       1994        774          0          0          2
       1994        776          0          0          4
       1994        777          0          0          0
       1994        778          0          0          0
       1994        779          2          0          0
       1994        781          0          0          3
       1994        784          0          0          1
       1994        785          1          0          0
       1994        786          2          0          0
       1994        787          2          0          0
       1994        788          0          0          4
       1994        791          0          0          2
       1994        793          0          0          2
       1994        795          0          0          1
       1994        799          0          0          3
       1994        800          0          0          2
       1994        802          0          0          3
       1994        803          9          0          0
       1994        804          1          0          0
       1994        805          0          0          2
       1994        807          0          0          0
       1994        809          0          0          2
       1994        810          0          0          0
       1994        811          0          0          2
       1994        813          0          0          0
       1994        815          0          0          0
       1994        816          0          0          2
       1994        818          0          0          0
       1994        819          3          0          0
       1994        821          0          0          0
       1994        825          0          0          2
       1994        826          1          0          0
       1994        828          8          0          0
       1994        829          0          0          4
       1994        831          2          0          0
       1994        834          0          0          1
       1994        836          0          0          2
       1994        837          0          0          2
       1994        838          2          0          0
       1994        839          1          0          0
       1994        840          0          0          0
       1994        842          0          0          2
       1994        843          0          0          4
       1994        845          2          0          0
       1994        846          0          0          2
       1994        848          3          0          0
       1994        849          0          0          0
       1994        850          0          0          4
       1994        853          0          0          0
       1994        856          0          0          8
       1994        863          0          0          0
       1994        864          0          0          0
       1994        865          0          0          0
       1994        866          0          0          9
       1994        868          0          0          0
       1994        869          0          0          3
       1994        870          0          0          3
       1994        872          0          0          0
       1994        874          0          0          4
       1994        875          2          0          0
       1994        877          0          0          0
       1994        878          0          0          1
       1994        879          0          0          2
       1994        882          3          0          0
       1994        883          0          0          3
       1994        884          3          0          0
       1994        885          3          0          0
       1994        886          0          0          0
       1994        888          0          0          0
       1994        889          0          0          2
       1994        892          9          0          0
       1994        893          0          0          4
       1994        896          0          0          2
       1994        897          0          0          2
       1994        898          0          0          0
       1994        899          0          0          2
       1994        901          0          0          0
       1994        903          0          0          3
       1994        904          1          0          0
       1994        905          0          0          0
       1994        906          3          0          0
       1994        907          0          0          0
       1994        908          0          0          3
       1994        911          0          0          3
       1994        912          2          0          0
       1994        913          0          0          2
       1994        914          0          0          2
       1994        915          2          0          0
       1994        916          0          0          3
       1994        918          0          0          0
       1994        919          0          0          2
       1994        920          2          0          0
       1994        923          0          0          1
       1994        930          0          0          3
       1994        931          0          0          0
       1994        932          0          0          5
       1994        934          1          0          0
       1994        936          0          0          3
       1994        937          0          0          0
       1994        938          0          0          2
       1994        941          0          0          5
       1994        943          0          0          4
       1994        944          2          0          0
       1994        945          0          0          0
       1994        946          0          0          0
       1994        947          0          0          0
       1994        948          0          0          4
       1994        954          0          0          3
       1994        955          2          0          0
       1994        957          0          0          3
       1994        961          0          0          3
       1994        962          0          0          0
       1994        963          0          0          3
       1994        965          0          0          2
       1994        966          3          0          0
       1994        967          0          0          3
       1994        968          2          0          0
       1994        970          0          0          3
       1994        971          2          0          0
       1994        972          0          0          0
       1994        974          0          0          0
       1994        975          0          0          1
       1994        976          0          0          3
       1994        977          0          0          2
       1994        979          0          0          2
       1994        980          9          0          0
       1994        982          0          0          3
       1994        984          0          0          5
       1994        985          0          0          3
       1994        987          3          0          0
       1994        988          0          0          0
       1994        990          0          0          4
       1994        991          2          0          0
       1994        994          0          0          8
       1994        995          0          0          3
       1994        998          0          0          0
       1994       1002          0          0          2
       1994       1005          0          0          4
       1994       1006          0          0          0
       1994       1008          0          0          3
       1994       1009          1          0          0
       1994       1012          0          0          0
       1994       1014          2          0          0
       1994       1016          0          0          3
       1994       1020          0          0          2
       1994       1021          0          0          2
       1994       1022          0          0          4
       1994       1023          2          0          0
       1994       1025          0          0          0
       1994       1026          0          0          3
       1994       1027          0          0          5
       1994       1029          1          0          0
       1994       1032          0          0          4
       1994       1034          0          0          2
       1994       1035          1          0          0
       1994       1036          0          0          4
       1994       1037          0          0          3
       1994       1042          1          0          0
       1994       1043          0          0          0
       1994       1046          0          0          4
       1994       1048          0          0          5
       1994       1053          0          0          3
       1994       1062          0          0          1
       1994       1063          0          0          0
       1994       1065          0          0          0
       1994       1068          0          0          1
       1994       1069          0          0          0
       1994       1070          0          0          1
       1994       1072          2          0          0
       1994       1074          0          0          0
       1994       1076          0          0          3
       1994       1079          0          0          2
       1994       1080          0          0          2
       1994       1085          2          0          0
       1994       1086          0          0          8
       1994       1088          0          0          2
       1994       1089          0          0          2
       1994       1090          3          0          0
       1994       1091          0          0          5
       1994       1094          0          0          4
       1994       1095          0          0          3
       1994       1096          0          0          0
       1994       1097          2          0          0
       1994       1099          0          0          2
       1994       1101          0          0          4
       1994       1102          0          0          0
       1994       1103          0          0          4
       1994       1104          0          0          1
       1994       1105          0          0          2
       1994       1106          1          0          0
       1994       1107          0          0          0
       1994       1108          0          0          0
       1994       1109          3          0          0
       1994       1110          3          0          0
       1994       1112          0          0          2
       1994       1113          0          0          3
       1994       1114          0          0          4
       1994       1118          0          0          0
       1994       1121          0          0          3
       1994       1122          0          0          3
       1994       1124          0          0          3
       1994       1125          0          0          3
       1994       1127          2          0          0
       1994       1128          0          0          3
       1994       1129          0          0          3
       1994       1132          0          0          4
       1994       1133          0          0          1
       1994       1134          0          0          2
       1994       1135          1          0          0
       1994       1138          2          0          0
       1994       1141          1          0          0
       1994       1143          0          0          2
       1994       1144          0          0          4
       1994       1145          0          0          2
       1994       1146          0          0          2
       1994       1148          0          0          4
       1994       1151          2          0          0
       1994       1153          0          0          4
       1994       1155          2          0          0
       1994       1156          0          0          0
       1994       1159          0          0          0
       1994       1160          0          0          2
       1994       1161          0          0          2
       1994       1162          1          0          0
       1994       1164          0          0          9
       1994       1172          3          0          0
       1994       1173          0          0          0
       1994       1175          0          0          0
       1994       1176          3          0          0
       1994       1177          2          0          0
       1994       1178          0          0          0
       1994       1179          0          0          5
       1994       1181          0          0          3
       1994       1182          0          0          0
       1994       1183          0          0          4
       1994       1184          0          0          4
       1994       1185          0          0          0
       1994       1186          0          0          0
       1994       1187          2          0          0
       1994       1188          0          0          4
       1994       1189          2          0          0
       1994       1190          0          0          2
       1994       1191          0          0          1
       1994       1192          0          0          0
       1994       1194          0          0          0
       1994       1196          3          0          0
       1994       1199          3          0          0
       1994       1201          2          0          0
       1994       1202          0          0          2
       1994       1203          0          0          0
       1994       1204          1          0          0
       1994       1207          0          0          3
       1994       1208          0          0          0
       1994       1209          0          0          2
       1994       1211          2          0          0
       1994       1215          0          0          1
       1994       1217          0          0          2
       1994       1219          0          0          0
       1994       1221          0          0          4
       1994       1222          0          0          2
       1994       1225          2          0          0
       1994       1227          2          0          0
       1994       1232          0          0          4
       1994       1233          0          0          0
       1994       1235          0          0          0
       1994       1236          3          0          0
       1994       1239          0          0          2
       1994       1241          0          0          4
       1994       1242          1          0          0
       1994       1244          2          0          0
       1994       1245          0          0          0
       1994       1248          0          0          4
       1994       1250          0          0          3
       1994       1251          0          0          4
       1994       1259          0          0          3
       1994       1262          0          0          4
       1994       1268          0          0          2
       1994       1270          0          0          2
       1994       1271          0          0          0
       1994       1276          2          0          0
       1994       1279          0          0          2
       1994       1280          0          0          9
       1994       1287          2          0          0
       1994       1291          0          0          0
       1994       1292          0          0          2
       1994       1293          0          0          2
       1994       1294          0          0          0
       1994       1296          0          0          3
       1994       1297          1          0          0
       1994       1298          1          0          0
       1994       1299          0          0          2
       1994       1301          0          0          2
       1994       1303          2          0          0
       1994       1305          0          0          0
       1994       1306          2          0          0
       1994       1310          0          0          2
       1994       1312          1          0          0
       1994       1313          2          0          0
       1994       1314          3          0          0
       1994       1316          0          0          0
       1994       1317          0          0          3
       1994       1318          1          0          0
       1994       1321          0          0          2
       1994       1322          2          0          0
       1994       1323          0          0          3
       1994       1324          0          0          0
       1994       1325          0          0          0
       1994       1327          8          0          0
       1994       1328          0          0          2
       1994       1329          0          0          2
       1994       1330          1          0          0
       1994       1331          3          0          0
       1994       1333          0          0          2
       1994       1334          2          0          0
       1994       1335          0          0          3
       1994       1337          2          0          0
       1994       1338          0          0          0
       1994       1339          0          0          2
       1994       1340          0          0          0
       1994       1343          0          0          3
       1994       1346          0          0          2
       1994       1347          2          0          0
       1994       1348          0          0          8
       1994       1350          0          0          2
       1994       1352          0          0          2
       1994       1353          2          0          0
       1994       1354          0          0          0
       1994       1356          2          0          0
       1994       1357          2          0          0
       1994       1359          0          0          2
       1994       1360          0          0          2
       1994       1361          0          0          0
       1994       1362          2          0          0
       1994       1364          0          0          4
       1994       1367          0          0          0
       1994       1368          0          0          2
       1994       1370          0          0          2
       1994       1372          0          0          0
       1994       1375          0          0          2
       1994       1376          8          0          0
       1994       1378          0          0          2
       1994       1379          2          0          0
       1994       1380          0          0          2
       1994       1381          0          0          0
       1994       1382          0          0          3
       1994       1384          0          0          8
       1994       1387          0          0          2
       1994       1388          0          0          2
       1994       1390          2          0          0
       1994       1391          0          0          2
       1994       1392          0          0          0
       1994       1393          0          0          3
       1994       1394          0          0          2
       1994       1395          0          0          0
       1994       1396          0          0          0
       1994       1397          3          0          0
       1994       1398          0          0          2
       1994       1400          2          0          0
       1994       1401          0          0          2
       1994       1405          2          0          0
       1994       1407          0          0          4
       1994       1408          0          0          4
       1994       1409          0          0          2
       1994       1411          0          0          0
